Mon May  3 17:11:59 2021    C:\Users\piyus\AppData\Local\Programs\Python\Python38\output.prof

         193221 function calls (189531 primitive calls) in 0.593 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       86    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ndim)
      100    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(around)
      100    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(round_)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_1d)
       16    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(hstack)
       74    0.000    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\_ufunc_config.py:32(seterr)
       74    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
       37    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\_ufunc_config.py:429(__init__)
       37    0.000    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\_ufunc_config.py:433(__enter__)
       37    0.000    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\_ufunc_config.py:438(__exit__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\function_base.py:23(linspace)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(linspace)
       48    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\core\getlimits.py:366(__new__)
      222    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\function_base.py:244(iterable)
       16    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\function_base.py:1148(_diff_dispatcher)
       16    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\function_base.py:1152(diff)
       16    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(diff)
       59    0.001    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\stride_tricks.py:183(_broadcast_shape)
       59    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\stride_tricks.py:200(_broadcast_arrays_dispatcher)
       59    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\stride_tricks.py:256(<listcomp>)
      177    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\stride_tricks.py:260(<genexpr>)
       59    0.000    0.000    0.002    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\stride_tricks.py:204(broadcast_arrays)
       59    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(broadcast_arrays)
       61    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
       61    0.001    0.000    0.002    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
       61    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(column_stack)
        6    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:136(_unpack_tuple)
        6    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:144(_unique_dispatcher)
        6    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:149(unique)
        6    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:309(_unique1d)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:342(_intersect1d_dispatcher)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\lib\arraysetops.py:347(intersect1d)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unique)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(intersect1d)
       11    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\ma\core.py:588(filled)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\numpy\ma\core.py:672(getdata)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\dtypes\generic.py:30(_check)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\dtypes\inference.py:185(is_array_like)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\common.py:75(is_bool_indexer)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\common.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\common.py:163(any_none)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\common.py:317(apply_if_callable)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\indexers.py:313(deprecate_ndim_indexing)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\indexers.py:332(unpack_1tuple)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\base.py:386(shape)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\arrays\numpy_.py:41(__init__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\arrays\numpy_.py:156(__init__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\arrays\numpy_.py:202(__array__)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\indexes\range.py:747(__len__)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\generic.py:5449(__getattr__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:127(__init__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:161(_check_ndim)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:233(internal_values)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:239(array_values)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:288(make_block_same_class)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\blocks.py:319(_slice)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\managers.py:253(items)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\managers.py:303(__len__)
        5    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\managers.py:1588(_block)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\managers.py:1602(get_slice)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\internals\managers.py:1626(internal_values)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:422(_constructor)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:585(_values)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:620(array)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:641(__len__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:721(__array__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:839(__getitem__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:879(_get_with)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:919(_get_values_tuple)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\pandas\core\series.py:935(_get_values)
        1    0.000    0.000    0.001    0.001 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\pyplot.py:296(new_figure_manager)
     5420    0.006    0.000    0.008    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\__init__.py:686(__getitem__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\pyplot.py:303(draw_if_interactive)
        1    0.000    0.000    0.533    0.533 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\pyplot.py:308(show)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\__init__.py:1180(get_backend)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\__init__.py:1198(is_interactive)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\pyplot.py:287(_warn_if_gui_out_of_main_thread)
        4    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:91(__init__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:94(__call__)
        9    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:100(__hash__)
       21    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:158(__init__)
       12    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:168(connect)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:186(_remove_proxy)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:199(disconnect)
        8    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:213(process)
       42    0.001    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:536(__setitem__)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:552(__init__)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:580(push)
        3    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:605(clear)
        1    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:610(bubble)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:799(<dictcomp>)
        2    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:798(__init__)
      419    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:807(<listcomp>)
      419    0.001    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:804(clean)
      417    0.000    0.000    0.000    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:857(<listcomp>)
      417    0.002    0.000    0.003    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:853(get_siblings)
      167    0.001    0.000    0.001    0.000 c:\users\piyus\appdata\local\programs\python\python38\lib\site-packages\matplotlib\cbook\__init__.py:1268(is_math_text)
